month,level_1,level_2,value
2012-08,Export Price Index - Overall Items,Food & Live Animals,97.247
2012-08,Export Price Index - Overall Items,Beverages & Tobacco,100.126
2012-08,Export Price Index - Overall Items,Crude Materials (Excl Fuels),94.279
2012-08,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",100.493
2012-08,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,99.764
2012-08,Export Price Index - Overall Items,Chemicals & Chemical Products,98.639
2012-08,Export Price Index - Overall Items,Manufactured Goods,97.745
2012-08,Export Price Index - Overall Items,Machinery & Transport Equipment,99.39
2012-08,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,99.116
2012-09,Export Price Index - Overall Items,Food & Live Animals,96.647
2012-09,Export Price Index - Overall Items,Beverages & Tobacco,99.47
2012-09,Export Price Index - Overall Items,Crude Materials (Excl Fuels),94.164
2012-09,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",100.819
2012-09,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,98.245
2012-09,Export Price Index - Overall Items,Chemicals & Chemical Products,98.965
2012-09,Export Price Index - Overall Items,Manufactured Goods,99.2
2012-09,Export Price Index - Overall Items,Machinery & Transport Equipment,97.971
2012-09,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,99.367
2012-10,Export Price Index - Overall Items,Food & Live Animals,96.408
2012-10,Export Price Index - Overall Items,Beverages & Tobacco,98.463
2012-10,Export Price Index - Overall Items,Crude Materials (Excl Fuels),94.16
2012-10,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",97.754
2012-10,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,95.861
2012-10,Export Price Index - Overall Items,Chemicals & Chemical Products,98.415
2012-10,Export Price Index - Overall Items,Manufactured Goods,98.005
2012-10,Export Price Index - Overall Items,Machinery & Transport Equipment,96.614
2012-10,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,100.111
2012-11,Export Price Index - Overall Items,Food & Live Animals,95.892
2012-11,Export Price Index - Overall Items,Beverages & Tobacco,98.826
2012-11,Export Price Index - Overall Items,Crude Materials (Excl Fuels),92.901
2012-11,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",93.878
2012-11,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,94.525
2012-11,Export Price Index - Overall Items,Chemicals & Chemical Products,98.225
2012-11,Export Price Index - Overall Items,Manufactured Goods,96.936
2012-11,Export Price Index - Overall Items,Machinery & Transport Equipment,97.08
2012-11,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,98.18
2012-12,Export Price Index - Overall Items,Food & Live Animals,95.654
2012-12,Export Price Index - Overall Items,Beverages & Tobacco,99.574
2012-12,Export Price Index - Overall Items,Crude Materials (Excl Fuels),93.288
2012-12,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",92.376
2012-12,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,94.733
2012-12,Export Price Index - Overall Items,Chemicals & Chemical Products,97.675
2012-12,Export Price Index - Overall Items,Manufactured Goods,98.368
2012-12,Export Price Index - Overall Items,Machinery & Transport Equipment,97.077
2012-12,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,97.643
2013-01,Export Price Index - Overall Items,Food & Live Animals,95.171
2013-01,Export Price Index - Overall Items,Beverages & Tobacco,97.783
2013-01,Export Price Index - Overall Items,Crude Materials (Excl Fuels),94.627
2013-01,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",95.23
2013-01,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,94.109
2013-01,Export Price Index - Overall Items,Chemicals & Chemical Products,98.223
2013-01,Export Price Index - Overall Items,Manufactured Goods,99.757
2013-01,Export Price Index - Overall Items,Machinery & Transport Equipment,96.927
2013-01,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,97.98
2013-02,Export Price Index - Overall Items,Food & Live Animals,95.783
2013-02,Export Price Index - Overall Items,Beverages & Tobacco,97.284
2013-02,Export Price Index - Overall Items,Crude Materials (Excl Fuels),95.846
2013-02,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",100.241
2013-02,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,94.808
2013-02,Export Price Index - Overall Items,Chemicals & Chemical Products,99.157
2013-02,Export Price Index - Overall Items,Manufactured Goods,100.309
2013-02,Export Price Index - Overall Items,Machinery & Transport Equipment,97.323
2013-02,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,98.409
2013-03,Export Price Index - Overall Items,Food & Live Animals,95.759
2013-03,Export Price Index - Overall Items,Beverages & Tobacco,97.105
2013-03,Export Price Index - Overall Items,Crude Materials (Excl Fuels),95.014
2013-03,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",95.59
2013-03,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,95.603
2013-03,Export Price Index - Overall Items,Chemicals & Chemical Products,99.541
2013-03,Export Price Index - Overall Items,Manufactured Goods,99.872
2013-03,Export Price Index - Overall Items,Machinery & Transport Equipment,98.462
2013-03,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,98.341
2013-04,Export Price Index - Overall Items,Food & Live Animals,94.511
2013-04,Export Price Index - Overall Items,Beverages & Tobacco,96.258
2013-04,Export Price Index - Overall Items,Crude Materials (Excl Fuels),91.977
2013-04,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",91.282
2013-04,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,93.305
2013-04,Export Price Index - Overall Items,Chemicals & Chemical Products,98.853
2013-04,Export Price Index - Overall Items,Manufactured Goods,98.282
2013-04,Export Price Index - Overall Items,Machinery & Transport Equipment,98.039
2013-04,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,96.811
2013-05,Export Price Index - Overall Items,Food & Live Animals,94.665
2013-05,Export Price Index - Overall Items,Beverages & Tobacco,95.901
2013-05,Export Price Index - Overall Items,Crude Materials (Excl Fuels),90.481
2013-05,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",90.872
2013-05,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,94.471
2013-05,Export Price Index - Overall Items,Chemicals & Chemical Products,97.984
2013-05,Export Price Index - Overall Items,Manufactured Goods,97.856
2013-05,Export Price Index - Overall Items,Machinery & Transport Equipment,98.226
2013-05,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,96.865
2013-06,Export Price Index - Overall Items,Food & Live Animals,95.652
2013-06,Export Price Index - Overall Items,Beverages & Tobacco,96.979
2013-06,Export Price Index - Overall Items,Crude Materials (Excl Fuels),89.975
2013-06,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",93.786
2013-06,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,93.724
2013-06,Export Price Index - Overall Items,Chemicals & Chemical Products,99.274
2013-06,Export Price Index - Overall Items,Manufactured Goods,98.175
2013-06,Export Price Index - Overall Items,Machinery & Transport Equipment,99.449
2013-06,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,97.308
2013-07,Export Price Index - Overall Items,Food & Live Animals,97.109
2013-07,Export Price Index - Overall Items,Beverages & Tobacco,99.433
2013-07,Export Price Index - Overall Items,Crude Materials (Excl Fuels),88.516
2013-07,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",95.563
2013-07,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,93.295
2013-07,Export Price Index - Overall Items,Chemicals & Chemical Products,99.683
2013-07,Export Price Index - Overall Items,Manufactured Goods,98.119
2013-07,Export Price Index - Overall Items,Machinery & Transport Equipment,99.83
2013-07,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,96.835
2013-08,Export Price Index - Overall Items,Food & Live Animals,98.045
2013-08,Export Price Index - Overall Items,Beverages & Tobacco,100.882
2013-08,Export Price Index - Overall Items,Crude Materials (Excl Fuels),88.807
2013-08,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",95.756
2013-08,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,91.537
2013-08,Export Price Index - Overall Items,Chemicals & Chemical Products,100.768
2013-08,Export Price Index - Overall Items,Manufactured Goods,99.538
2013-08,Export Price Index - Overall Items,Machinery & Transport Equipment,99.476
2013-08,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,95.283
2013-09,Export Price Index - Overall Items,Food & Live Animals,97.941
2013-09,Export Price Index - Overall Items,Beverages & Tobacco,99.808
2013-09,Export Price Index - Overall Items,Crude Materials (Excl Fuels),88.65
2013-09,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",94.444
2013-09,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,90.824
2013-09,Export Price Index - Overall Items,Chemicals & Chemical Products,101.449
2013-09,Export Price Index - Overall Items,Manufactured Goods,99.027
2013-09,Export Price Index - Overall Items,Machinery & Transport Equipment,99.484
2013-09,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,94.533
2013-10,Export Price Index - Overall Items,Food & Live Animals,97.463
2013-10,Export Price Index - Overall Items,Beverages & Tobacco,98.099
2013-10,Export Price Index - Overall Items,Crude Materials (Excl Fuels),87.693
2013-10,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",93.607
2013-10,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,90.699
2013-10,Export Price Index - Overall Items,Chemicals & Chemical Products,100.489
2013-10,Export Price Index - Overall Items,Manufactured Goods,98.559
2013-10,Export Price Index - Overall Items,Machinery & Transport Equipment,97.467
2013-10,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,93.178
2013-11,Export Price Index - Overall Items,Food & Live Animals,98.574
2013-11,Export Price Index - Overall Items,Beverages & Tobacco,98.321
2013-11,Export Price Index - Overall Items,Crude Materials (Excl Fuels),87.09
2013-11,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",93.301
2013-11,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,92.73
2013-11,Export Price Index - Overall Items,Chemicals & Chemical Products,99.932
2013-11,Export Price Index - Overall Items,Manufactured Goods,97.945
2013-11,Export Price Index - Overall Items,Machinery & Transport Equipment,97.321
2013-11,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,93.261
2013-12,Export Price Index - Overall Items,Food & Live Animals,99.024
2013-12,Export Price Index - Overall Items,Beverages & Tobacco,98.748
2013-12,Export Price Index - Overall Items,Crude Materials (Excl Fuels),88.009
2013-12,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",95.227
2013-12,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,93.013
2013-12,Export Price Index - Overall Items,Chemicals & Chemical Products,100.552
2013-12,Export Price Index - Overall Items,Manufactured Goods,98.495
2013-12,Export Price Index - Overall Items,Machinery & Transport Equipment,97.519
2013-12,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,93.463
2014-01,Export Price Index - Overall Items,Food & Live Animals,100.001
2014-01,Export Price Index - Overall Items,Beverages & Tobacco,99.468
2014-01,Export Price Index - Overall Items,Crude Materials (Excl Fuels),87.494
2014-01,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",95.435
2014-01,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,92.324
2014-01,Export Price Index - Overall Items,Chemicals & Chemical Products,101.024
2014-01,Export Price Index - Overall Items,Manufactured Goods,98.86
2014-01,Export Price Index - Overall Items,Machinery & Transport Equipment,97.509
2014-01,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,93.506
2014-02,Export Price Index - Overall Items,Food & Live Animals,99.996
2014-02,Export Price Index - Overall Items,Beverages & Tobacco,99.617
2014-02,Export Price Index - Overall Items,Crude Materials (Excl Fuels),86.109
2014-02,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",95.822
2014-02,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,91.977
2014-02,Export Price Index - Overall Items,Chemicals & Chemical Products,100.599
2014-02,Export Price Index - Overall Items,Manufactured Goods,98.927
2014-02,Export Price Index - Overall Items,Machinery & Transport Equipment,97.31
2014-02,Export Price Index - Overall Items,Miscellaneous Manufactured Articles,93.423
2014-03,Export Price Index - Overall Items,Food & Live Animals,100.347
2014-03,Export Price Index - Overall Items,Beverages & Tobacco,99.85
2014-03,Export Price Index - Overall Items,Crude Materials (Excl Fuels),84.919
2014-03,Export Price Index - Overall Items,"Mineral Fuels, Lubricants & Related Materials",94.618
2014-03,Export Price Index - Overall Items,Animal & Vegetable Oils Fats & Waxes,93.597
